machine,limits,benchmark,lower_is_better,result
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-gray",false,5441.51479
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-hamming",false,164.937604
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-hanoi",false,72.122425
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-hyperbolic",false,452.390099
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-idct",false,11421.772981
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128",false,2259.549576
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int64",false,18619.109647
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int32",false,21090.556945
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int16",false,22321.127723
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int8",false,19108.208882
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128float",false,2064.48927
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128double",false,1364.955937
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128longdouble",false,392.579268
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128decimal32",false,465.143719
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128decimal64",false,527.401107
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int128decimal128",false,104.593068
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int64float",false,10651.9673
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int64double",false,3128.261217
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int64longdouble",false,458.893807
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int32float",false,11217.34707
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int32double",false,3132.385288
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-int32longdouble",false,458.356506
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-jenkin",false,10176.664054
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-jmp",false,14522.885871
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-ln2",false,7822.939168
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-longdouble",false,465.993001
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-loop",false,11111.747425
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-matrixprod",false,65.831936
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-nsqrt",false,61.429288
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-omega",false,1367048.51343
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-parity",false,6740.286501
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-phi",false,4775172.4716
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-pi",false,428843.905984
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-pjw",false,13933.47242
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-prime",false,4.29995
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-psi",false,536559.04354
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-queens",false,32.05181
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-rand",false,7110.727356
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-rand48",false,1483.368559
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-rgb",false,28284.558888
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-sdbm",false,38184.67858
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-sieve",false,8.088843
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-sqrt",false,2267.598865
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-trig",false,321.653205
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-union",false,9071.231792
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-zeta",false,224.262257
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-af-alg",false,21741.902697
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-atomic",false,275533.012365
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-bsearch",false,130.776615
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-cpu",false,86.232868
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-crypt",false,44.98511
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-hsearch",false,1261.177448
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-longjmp",false,29357.667378
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-lsearch",false,2.600024
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-opcode",false,1106.803219
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-qsort",false,2.59812
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-str",false,10439.683016
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-stream",false,14.810311
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-tsc",false,387859.594692
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-tsearch",false,6.094043
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-vecmath",false,893.390436
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-wcs",false,3772.003039
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-cache-cache",false,5.297906
"nibbler.soe.ucsc.edu","with_limits","stressng-cpu-cache-icache",false,374.393082
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-atomic",false,276967.734804
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-context",false,2188.325617
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-full",false,65393.140788
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-lockbus",false,664457.315025
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-malloc",false,1081062.57359
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-matrix",false,1148.810682
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-memcpy",false,644.235381
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-memfd",false,2037.058766
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-mincore",false,17364.829607
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-null",false,3063599.53097
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-oom-pipe",false,0.087558
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-pipe",false,161327.73835
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-remap",false,350.096101
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-stack",false,16.351855
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-stackmmap",false,0.199432
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-str",false,10724.202263
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-tlb-shootdown",false,443.750391
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-vm",false,13842.155307
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-vm-rw",false,74.836456
"nibbler.soe.ucsc.edu","with_limits","stressng-memory-zero",false,67528.176199
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-add",false,64408.577578
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-div",false,20718.928434
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-frobenius",false,22707.457003
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-mult",false,100210.409247
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-prod",false,118.700877
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-sub",false,66443.211874
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-hadamard",false,64863.774767
"nibbler.soe.ucsc.edu","with_limits","stressng-matrix-trans",false,15937.20585
"nibbler.soe.ucsc.edu","with_limits","stressng-string-index",false,29829.564285
"nibbler.soe.ucsc.edu","with_limits","stressng-string-rindex",false,14642.903142
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strcasecmp",false,8498.904255
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strcat",false,12560.323079
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strchr",false,30884.857579
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strcoll",false,12701.737854
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strcmp",false,55577.404766
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strcpy",false,53263.977238
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strlen",false,40370.695295
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strncasecmp",false,8637.331919
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strncat",false,10958.553822
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strncmp",false,15793.730656
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strrchr",false,14453.870989
"nibbler.soe.ucsc.edu","with_limits","stressng-string-strxfrm",false,1932.903871
"192.168.140.81","no_limits","crafty",,"26.26"
"192.168.140.81","no_limits","stream-copy",,"6740.54"
"192.168.140.81","no_limits","stream-add",,"6971.83"
"192.168.140.81","no_limits","stream-scale",,"6356.14"
"192.168.140.81","no_limits","stream-triad",,"7241.13"
"192.168.140.81","no_limits","c-ray",,"40.28"
"192.168.140.81","no_limits","stressng-cpu-ackermann",false,13.298637
"192.168.140.81","no_limits","stressng-cpu-bitops",false,2396.712457
"192.168.140.81","no_limits","stressng-cpu-callfunc",false,201660.427936
"192.168.140.81","no_limits","stressng-cpu-cdouble",false,5598.356888
"192.168.140.81","no_limits","stressng-cpu-cfloat",false,3053.513395
"192.168.140.81","no_limits","stressng-cpu-clongdouble",false,656.373819
"192.168.140.81","no_limits","stressng-cpu-correlate",false,38.115795
"192.168.140.81","no_limits","stressng-cpu-crc16",false,147.002507
"192.168.140.81","no_limits","stressng-cpu-decimal32",false,1405.057858
"192.168.140.81","no_limits","stressng-cpu-decimal64",false,1500.044173
"192.168.140.81","no_limits","stressng-cpu-decimal128",false,186.257143
"192.168.140.81","no_limits","stressng-cpu-dither",false,85.08865
"192.168.140.81","no_limits","stressng-cpu-djb2a",false,79278.057236
"192.168.140.81","no_limits","stressng-cpu-double",false,6274.0181
"192.168.140.81","no_limits","stressng-cpu-euler",false,5980403.73115
"192.168.140.81","no_limits","stressng-cpu-explog",false,127.161697
"192.168.140.81","no_limits","stressng-cpu-fft",false,366.375201
"192.168.140.81","no_limits","stressng-cpu-fibonacci",false,12958957.3876
"192.168.140.81","no_limits","stressng-cpu-float",false,34098.539831
"192.168.140.81","no_limits","stressng-cpu-fnv1a",false,79051.652555
"192.168.140.81","no_limits","stressng-cpu-gamma",false,80.569851
"192.168.140.81","no_limits","stressng-cpu-gcd",false,2471.345144
"192.168.140.81","no_limits","stressng-cpu-gray",false,20107.698757
"192.168.140.81","no_limits","stressng-cpu-hamming",false,508.639669
"192.168.140.81","no_limits","stressng-cpu-hanoi",false,150.944528
"192.168.140.81","no_limits","stressng-cpu-hyperbolic",false,579.040761
"192.168.140.81","no_limits","stressng-cpu-idct",false,22834.172951
"192.168.140.81","no_limits","stressng-cpu-int128",false,4961.752326
"192.168.140.81","no_limits","stressng-cpu-int64",false,38666.035515
"192.168.140.81","no_limits","stressng-cpu-int32",false,39419.004881
"192.168.140.81","no_limits","stressng-cpu-int16",false,38128.968177
"192.168.140.81","no_limits","stressng-cpu-int8",false,30557.491797
"192.168.140.81","no_limits","stressng-cpu-int128float",false,4614.7
"192.168.140.81","no_limits","stressng-cpu-int128double",false,2880.690453
"192.168.140.81","no_limits","stressng-cpu-int128longdouble",false,567.041867
"192.168.140.81","no_limits","stressng-cpu-int128decimal32",false,1119.860138
"192.168.140.81","no_limits","stressng-cpu-int128decimal64",false,1172.734433
"192.168.140.81","no_limits","stressng-cpu-int128decimal128",false,186.847442
"192.168.140.81","no_limits","stressng-cpu-int64float",false,23620.287288
"192.168.140.81","no_limits","stressng-cpu-int64double",false,5909.194646
"192.168.140.81","no_limits","stressng-cpu-int64longdouble",false,608.766095
"192.168.140.81","no_limits","stressng-cpu-int32float",false,24498.615066
"192.168.140.81","no_limits","stressng-cpu-int32double",false,5877.984725
"192.168.140.81","no_limits","stressng-cpu-int32longdouble",false,608.694166
"192.168.140.81","no_limits","stressng-cpu-jenkin",false,27227.532458
"192.168.140.81","no_limits","stressng-cpu-jmp",false,39537.295207
"192.168.140.81","no_limits","stressng-cpu-ln2",false,25205.934013
"192.168.140.81","no_limits","stressng-cpu-longdouble",false,619.158327
"192.168.140.81","no_limits","stressng-cpu-loop",false,20106.7
"192.168.140.81","no_limits","stressng-cpu-matrixprod",false,109.277555
"192.168.140.81","no_limits","stressng-cpu-nsqrt",false,137.594508
"192.168.140.81","no_limits","stressng-cpu-omega",false,1655727.09257
"192.168.140.81","no_limits","stressng-cpu-parity",false,15970.833508
"192.168.140.81","no_limits","stressng-cpu-phi",false,11067135.7484
"192.168.140.81","no_limits","stressng-cpu-pi",false,438295.830302
"192.168.140.81","no_limits","stressng-cpu-pjw",false,46395.280302
"192.168.140.81","no_limits","stressng-cpu-prime",false,6.489931
"192.168.140.81","no_limits","stressng-cpu-psi",false,1012041.73947
"192.168.140.81","no_limits","stressng-cpu-queens",false,79.679411
"192.168.140.81","no_limits","stressng-cpu-rand",false,10832.766424
"192.168.140.81","no_limits","stressng-cpu-rand48",false,2136.092972
"192.168.140.81","no_limits","stressng-cpu-rgb",false,46392.485822
"192.168.140.81","no_limits","stressng-cpu-sdbm",false,72195.268352
"192.168.140.81","no_limits","stressng-cpu-sieve",false,17.977289
"192.168.140.81","no_limits","stressng-cpu-sqrt",false,10256.052807
"192.168.140.81","no_limits","stressng-cpu-trig",false,441.973309
"192.168.140.81","no_limits","stressng-cpu-union",false,19995.021929
"192.168.140.81","no_limits","stressng-cpu-zeta",false,258.576912
"192.168.140.81","no_limits","stressng-cpu-af-alg",false,11742.320126
"192.168.140.81","no_limits","stressng-cpu-atomic",false,393306.316157
"192.168.140.81","no_limits","stressng-cpu-bsearch",false,341.790629
"192.168.140.81","no_limits","stressng-cpu-cpu",false,161.504613
"192.168.140.81","no_limits","stressng-cpu-crypt",false,118.951671
"192.168.140.81","no_limits","stressng-cpu-hsearch",false,2816.856011
"192.168.140.81","no_limits","stressng-cpu-longjmp",false,80263.697545
"192.168.140.81","no_limits","stressng-cpu-lsearch",false,5.900025
"192.168.140.81","no_limits","stressng-cpu-numa",false,51.895771
"192.168.140.81","no_limits","stressng-cpu-opcode",false,1876.41142
"192.168.140.81","no_limits","stressng-cpu-qsort",false,6.400004
"192.168.140.81","no_limits","stressng-cpu-str",false,21539.064705
"192.168.140.81","no_limits","stressng-cpu-stream",false,23.257002
"192.168.140.81","no_limits","stressng-cpu-tsearch",false,13.869227
"192.168.140.81","no_limits","stressng-cpu-vecmath",false,2105.706527
"192.168.140.81","no_limits","stressng-cpu-wcs",false,8510.320057
"192.168.140.81","no_limits","stressng-cpu-cache-cache",false,9.600048
"192.168.140.81","no_limits","stressng-cpu-cache-icache",false,656.398811
"192.168.140.81","no_limits","stressng-memory-atomic",false,393042.127184
"192.168.140.81","no_limits","stressng-memory-context",false,2911.020058
"192.168.140.81","no_limits","stressng-memory-full",false,120886.609887
"192.168.140.81","no_limits","stressng-memory-lockbus",false,985908.999309
"192.168.140.81","no_limits","stressng-memory-malloc",false,1729424.90106
"192.168.140.81","no_limits","stressng-memory-matrix",false,2387.819072
"192.168.140.81","no_limits","stressng-memory-memcpy",false,866.047265
"192.168.140.81","no_limits","stressng-memory-memfd",false,6.192943
"192.168.140.81","no_limits","stressng-memory-mincore",false,29738.743905
"192.168.140.81","no_limits","stressng-memory-null",false,4057242.72096
"192.168.140.81","no_limits","stressng-memory-oom-pipe",false,0.183
"192.168.140.81","no_limits","stressng-memory-pipe",false,314630.114347
"192.168.140.81","no_limits","stressng-memory-remap",false,251.917043
"192.168.140.81","no_limits","stressng-memory-stack",false,8.424351
"192.168.140.81","no_limits","stressng-memory-stackmmap",false,0.199412
"192.168.140.81","no_limits","stressng-memory-str",false,21626.911438
"192.168.140.81","no_limits","stressng-memory-tlb-shootdown",false,767.800293
"192.168.140.81","no_limits","stressng-memory-vm",false,31168.763308
"192.168.140.81","no_limits","stressng-memory-vm-rw",false,71.179764
"192.168.140.81","no_limits","stressng-memory-zero",false,145605.276165
"192.168.140.81","no_limits","stressng-matrix-add",false,96714.745031
"192.168.140.81","no_limits","stressng-matrix-div",false,75182.721237
"192.168.140.81","no_limits","stressng-matrix-frobenius",false,37535.461085
"192.168.140.81","no_limits","stressng-matrix-mult",false,153884.08975
"192.168.140.81","no_limits","stressng-matrix-prod",false,244.2011
"192.168.140.81","no_limits","stressng-matrix-sub",false,95513.026035
"192.168.140.81","no_limits","stressng-matrix-hadamard",false,95774.46401
"192.168.140.81","no_limits","stressng-matrix-trans",false,36254.952132
"192.168.140.81","no_limits","stressng-string-index",false,70445.495601
"192.168.140.81","no_limits","stressng-string-rindex",false,39461.711019
"192.168.140.81","no_limits","stressng-string-strcasecmp",false,24439.858852
"192.168.140.81","no_limits","stressng-string-strcat",false,21505.353836
"192.168.140.81","no_limits","stressng-string-strchr",false,71240.078553
"192.168.140.81","no_limits","stressng-string-strcoll",false,25741.20065
"192.168.140.81","no_limits","stressng-string-strcmp",false,77642.510992
"192.168.140.81","no_limits","stressng-string-strcpy",false,73571.815736
"192.168.140.81","no_limits","stressng-string-strlen",false,90369.042576
"192.168.140.81","no_limits","stressng-string-strncasecmp",false,21317.56404
"192.168.140.81","no_limits","stressng-string-strncat",false,14896.658247
"192.168.140.81","no_limits","stressng-string-strncmp",false,27752.252845
"192.168.140.81","no_limits","stressng-string-strrchr",false,39460.392866
"192.168.140.81","no_limits","stressng-string-strxfrm",false,4064.335754
"192.168.140.85","no_limits","crafty",,"19.92"
"192.168.140.85","no_limits","stream-copy",,"10640.54"
"192.168.140.85","no_limits","stream-add",,"11017.88"
"192.168.140.85","no_limits","stream-scale",,"11384.72"
"192.168.140.85","no_limits","stream-triad",,"11075.66"
"192.168.140.85","no_limits","c-ray",,"23.98"
"192.168.140.85","no_limits","stressng-cpu-ackermann",false,19.28728
"192.168.140.85","no_limits","stressng-cpu-bitops",false,3707.165176
"192.168.140.85","no_limits","stressng-cpu-callfunc",false,278113.415042
"192.168.140.85","no_limits","stressng-cpu-cdouble",false,7440.868777
"192.168.140.85","no_limits","stressng-cpu-cfloat",false,4015.549355
"192.168.140.85","no_limits","stressng-cpu-clongdouble",false,71.982414
"192.168.140.85","no_limits","stressng-cpu-correlate",false,61.787791
"192.168.140.85","no_limits","stressng-cpu-crc16",false,146.059598
"192.168.140.85","no_limits","stressng-cpu-decimal32",false,1570.002358
"192.168.140.85","no_limits","stressng-cpu-decimal64",false,1897.572674
"192.168.140.85","no_limits","stressng-cpu-decimal128",false,322.966312
"192.168.140.85","no_limits","stressng-cpu-dither",false,204.207086
"192.168.140.85","no_limits","stressng-cpu-djb2a",false,121109.949386
"192.168.140.85","no_limits","stressng-cpu-double",false,9030.812703
"192.168.140.85","no_limits","stressng-cpu-euler",false,8809391.155
"192.168.140.85","no_limits","stressng-cpu-explog",false,149.640758
"192.168.140.85","no_limits","stressng-cpu-fft",false,458.792934
"192.168.140.85","no_limits","stressng-cpu-fibonacci",false,14008596.5627
"192.168.140.85","no_limits","stressng-cpu-float",false,42072.322376
"192.168.140.85","no_limits","stressng-cpu-fnv1a",false,109023.637912
"192.168.140.85","no_limits","stressng-cpu-gamma",false,393.792761
"192.168.140.85","no_limits","stressng-cpu-gcd",false,2034.720635
"192.168.140.85","no_limits","stressng-cpu-gray",false,22506.419854
"192.168.140.85","no_limits","stressng-cpu-hamming",false,680.023426
"192.168.140.85","no_limits","stressng-cpu-hanoi",false,218.198517
"192.168.140.85","no_limits","stressng-cpu-hyperbolic",false,1243.848992
"192.168.140.85","no_limits","stressng-cpu-idct",false,36607.580297
"192.168.140.85","no_limits","stressng-cpu-int128",false,5992.380141
"192.168.140.85","no_limits","stressng-cpu-int64",false,61264.789887
"192.168.140.85","no_limits","stressng-cpu-int32",false,60272.581063
"192.168.140.85","no_limits","stressng-cpu-int16",false,63057.101455
"192.168.140.85","no_limits","stressng-cpu-int8",false,62330.475357
"192.168.140.85","no_limits","stressng-cpu-int128float",false,5496.154268
"192.168.140.85","no_limits","stressng-cpu-int128double",false,3988.182409
"192.168.140.85","no_limits","stressng-cpu-int128longdouble",false,1130.75026
"192.168.140.85","no_limits","stressng-cpu-int128decimal32",false,1239.491312
"192.168.140.85","no_limits","stressng-cpu-int128decimal64",false,1470.637203
"192.168.140.85","no_limits","stressng-cpu-int128decimal128",false,307.115846
"192.168.140.85","no_limits","stressng-cpu-int64float",false,33295.153186
"192.168.140.85","no_limits","stressng-cpu-int64double",false,10011.931986
"192.168.140.85","no_limits","stressng-cpu-int64longdouble",false,1371.510273
"192.168.140.85","no_limits","stressng-cpu-int32float",false,33848.557298
"192.168.140.85","no_limits","stressng-cpu-int32double",false,10029.48087
"192.168.140.85","no_limits","stressng-cpu-int32longdouble",false,1359.285319
"192.168.140.85","no_limits","stressng-cpu-jenkin",false,37837.510058
"192.168.140.85","no_limits","stressng-cpu-jmp",false,37698.43775
"192.168.140.85","no_limits","stressng-cpu-ln2",false,26899.385938
"192.168.140.85","no_limits","stressng-cpu-longdouble",false,1392.850952
"192.168.140.85","no_limits","stressng-cpu-loop",false,23652.82876
"192.168.140.85","no_limits","stressng-cpu-matrixprod",false,214.964616
"192.168.140.85","no_limits","stressng-cpu-nsqrt",false,154.916206
"192.168.140.85","no_limits","stressng-cpu-omega",false,3542339.99275
"192.168.140.85","no_limits","stressng-cpu-parity",false,22512.54938
"192.168.140.85","no_limits","stressng-cpu-phi",false,13554856.9918
"192.168.140.85","no_limits","stressng-cpu-pi",false,1310825.65042
"192.168.140.85","no_limits","stressng-cpu-pjw",false,49399.283732
"192.168.140.85","no_limits","stressng-cpu-prime",false,12.571286
"192.168.140.85","no_limits","stressng-cpu-psi",false,1826701.38438
"192.168.140.85","no_limits","stressng-cpu-queens",false,109.974805
"192.168.140.85","no_limits","stressng-cpu-rand",false,17242.044808
"192.168.140.85","no_limits","stressng-cpu-rand48",false,4518.282764
"192.168.140.85","no_limits","stressng-cpu-rgb",false,71553.578073
"192.168.140.85","no_limits","stressng-cpu-sdbm",false,106363.093064
"192.168.140.85","no_limits","stressng-cpu-sieve",false,21.459532
"192.168.140.85","no_limits","stressng-cpu-sqrt",false,9204.556768
"192.168.140.85","no_limits","stressng-cpu-trig",false,942.762396
"192.168.140.85","no_limits","stressng-cpu-union",false,29639.129679
"192.168.140.85","no_limits","stressng-cpu-zeta",false,690.187922
"192.168.140.85","no_limits","stressng-cpu-af-alg",false,12624.860937
"192.168.140.85","no_limits","stressng-cpu-atomic",false,639732.507947
"192.168.140.85","no_limits","stressng-cpu-bsearch",false,373.908393
"192.168.140.85","no_limits","stressng-cpu-cpu",false,248.546103
"192.168.140.85","no_limits","stressng-cpu-crypt",false,150.113596
"192.168.140.85","no_limits","stressng-cpu-hsearch",false,3867.864404
"192.168.140.85","no_limits","stressng-cpu-longjmp",false,95226.263052
"192.168.140.85","no_limits","stressng-cpu-lsearch",false,6.600024
"192.168.140.85","no_limits","stressng-cpu-opcode",false,2837.09885
"192.168.140.85","no_limits","stressng-cpu-qsort",false,7.700009
"192.168.140.85","no_limits","stressng-cpu-rdrand",false,365857.770091
"192.168.140.85","no_limits","stressng-cpu-str",false,33176.922605
"192.168.140.85","no_limits","stressng-cpu-stream",false,17.198759
"192.168.140.85","no_limits","stressng-cpu-tsc",false,892383.616886
"192.168.140.85","no_limits","stressng-cpu-tsearch",false,16.468205
"192.168.140.85","no_limits","stressng-cpu-vecmath",false,2835.034841
"192.168.140.85","no_limits","stressng-cpu-wcs",false,11648.011664
"192.168.140.85","no_limits","stressng-cpu-cache-cache",false,6.700029
"192.168.140.85","no_limits","stressng-cpu-cache-icache",false,882.691624
"192.168.140.85","no_limits","stressng-memory-atomic",false,635769.188846
"192.168.140.85","no_limits","stressng-memory-context",false,4648.828818
"192.168.140.85","no_limits","stressng-memory-full",false,151027.694951
"192.168.140.85","no_limits","stressng-memory-lockbus",false,1664270.33789
"192.168.140.85","no_limits","stressng-memory-malloc",false,2582780.21438
"192.168.140.85","no_limits","stressng-memory-matrix",false,4190.827277
"192.168.140.85","no_limits","stressng-memory-memcpy",false,1807.398535
"192.168.140.85","no_limits","stressng-memory-memfd",false,7.988439
"192.168.140.85","no_limits","stressng-memory-mincore",false,35893.312229
"192.168.140.85","no_limits","stressng-memory-null",false,5849088.87227
"192.168.140.85","no_limits","stressng-memory-oom-pipe",false,0.283673
"192.168.140.85","no_limits","stressng-memory-pipe",false,571229.862037
"192.168.140.85","no_limits","stressng-memory-remap",false,303.063814
"192.168.140.85","no_limits","stressng-memory-stack",false,243.269457
"192.168.140.85","no_limits","stressng-memory-stackmmap",false,0.199977
"192.168.140.85","no_limits","stressng-memory-str",false,33247.075973
"192.168.140.85","no_limits","stressng-memory-tlb-shootdown",false,1371.092056
"192.168.140.85","no_limits","stressng-memory-vm",false,34700.33473
"192.168.140.85","no_limits","stressng-memory-zero",false,198753.934005
"192.168.140.85","no_limits","stressng-matrix-add",false,220755.321062
"192.168.140.85","no_limits","stressng-matrix-div",false,106300.359885
"192.168.140.85","no_limits","stressng-matrix-frobenius",false,62809.176704
"192.168.140.85","no_limits","stressng-matrix-mult",false,318304.956212
"192.168.140.85","no_limits","stressng-matrix-prod",false,432.401639
"192.168.140.85","no_limits","stressng-matrix-sub",false,222583.574794
"192.168.140.85","no_limits","stressng-matrix-hadamard",false,227109.138935
"192.168.140.85","no_limits","stressng-matrix-trans",false,64443.319712
"192.168.140.85","no_limits","stressng-string-index",false,93525.001024
"192.168.140.85","no_limits","stressng-string-rindex",false,47107.703328
"192.168.140.85","no_limits","stressng-string-strcasecmp",false,32602.108044
"192.168.140.85","no_limits","stressng-string-strcat",false,36251.197665
"192.168.140.85","no_limits","stressng-string-strchr",false,92458.949096
"192.168.140.85","no_limits","stressng-string-strcoll",false,31925.408085
"192.168.140.85","no_limits","stressng-string-strcmp",false,129318.365562
"192.168.140.85","no_limits","stressng-string-strcpy",false,146643.627935
"192.168.140.85","no_limits","stressng-string-strlen",false,131043.246777
"192.168.140.85","no_limits","stressng-string-strncasecmp",false,30826.461737
"192.168.140.85","no_limits","stressng-string-strncat",false,32884.742338
"192.168.140.85","no_limits","stressng-string-strncmp",false,49126.567491
"192.168.140.85","no_limits","stressng-string-strrchr",false,47111.017937
"192.168.140.85","no_limits","stressng-string-strxfrm",false,6181.38762
"dwill.soe.ucsc.edu","no_limits","crafty",,"19.96"
"dwill.soe.ucsc.edu","no_limits","stream-copy",,"12119.00"
"dwill.soe.ucsc.edu","no_limits","stream-add",,"12456.24"
"dwill.soe.ucsc.edu","no_limits","stream-scale",,"11894.98"
"dwill.soe.ucsc.edu","no_limits","stream-triad",,"12373.53"
"dwill.soe.ucsc.edu","no_limits","c-ray",,"21.79"
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-ackermann",false,21.54196
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-bitops",false,3555.464736
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-callfunc",false,296950.820382
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-cdouble",false,7373.050604
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-cfloat",false,4156.019442
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-clongdouble",false,78.103908
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-correlate",false,65.748722
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-crc16",false,151.030723
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-decimal32",false,1704.633185
"dwill.soe.ucsc.edu","no_limits","stressng-cpu-decimal64",false,2000.774002
