repetition,blksize_kb,limits_pct,mode,maxbw,limit,benchmark,job,read_bw,write_bw
1,4,20,60,20,write,15397,3079,"fio","write-sdb-4k-seq",0,1920
1,4,20,60,20,read,26194,15716,"fio","read-sdb-4k-seq",2482,0
1,4,20,60,20,randread,299,59,"fio","randread-sdb-4k-seq",59,0
1,4,80,10,10,write,15397,12317,"fio","write-sdb-4k-seq",0,10634
1,4,80,10,10,read,26194,2619,"fio","read-sdb-4k-seq",2604,0
1,4,80,10,10,randread,299,29,"fio","randread-sdb-4k-seq",28,0
1,4,40,30,30,write,15397,6158,"fio","write-sdb-4k-seq",0,3586
1,4,40,30,30,read,26194,7858,"fio","read-sdb-4k-seq",3878,0
1,4,40,30,30,randread,299,89,"fio","randread-sdb-4k-seq",89,0
1,4,25,25,40,write,15397,3849,"fio","write-sdb-4k-seq",0,2101
1,4,25,25,40,read,26194,6548,"fio","read-sdb-4k-seq",2291,0
1,4,25,25,40,randread,299,119,"fio","randread-sdb-4k-seq",118,0
1,4,30,40,30,write,15397,4619,"fio","write-sdb-4k-seq",0,2689
1,4,30,40,30,read,26194,10477,"fio","read-sdb-4k-seq",2961,0
1,4,30,40,30,randread,299,89,"fio","randread-sdb-4k-seq",88,0
1,4,20,40,20,write,15397,3079,"fio","write-sdb-4k-seq",0,1838
1,4,20,40,20,read,26194,10477,"fio","read-sdb-4k-seq",2184,0
1,4,20,40,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
1,4,25,25,50,write,15397,3849,"fio","write-sdb-4k-seq",0,1973
1,4,25,25,50,read,26194,6548,"fio","read-sdb-4k-seq",2198,0
1,4,25,25,50,randread,299,149,"fio","randread-sdb-4k-seq",148,0
1,4,20,20,60,write,15397,3079,"fio","write-sdb-4k-seq",0,1354
1,4,20,20,60,read,26194,5238,"fio","read-sdb-4k-seq",1525,0
1,4,20,20,60,randread,299,179,"fio","randread-sdb-4k-seq",178,0
1,4,20,20,20,write,15397,3079,"fio","write-sdb-4k-seq",0,2031
1,4,20,20,20,read,26194,5238,"fio","read-sdb-4k-seq",2171,0
1,4,20,20,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
1,4,10,80,10,write,15397,1539,"fio","write-sdb-4k-seq",0,1538
1,4,10,80,10,read,26194,20955,"fio","read-sdb-4k-seq",18635,0
1,4,10,80,10,randread,299,29,"fio","randread-sdb-4k-seq",28,0
1,4,40,20,20,write,15397,6158,"fio","write-sdb-4k-seq",0,6122
1,4,40,20,20,read,26194,5238,"fio","read-sdb-4k-seq",5171,0
1,4,40,20,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
1,4,30,30,30,write,15397,4619,"fio","write-sdb-4k-seq",0,2597
1,4,30,30,30,read,26194,7858,"fio","read-sdb-4k-seq",2818,0
1,4,30,30,30,randread,299,89,"fio","randread-sdb-4k-seq",88,0
1,4,30,30,40,write,15397,4619,"fio","write-sdb-4k-seq",0,2565
1,4,30,30,40,read,26194,7858,"fio","read-sdb-4k-seq",2819,0
1,4,30,30,40,randread,299,119,"fio","randread-sdb-4k-seq",119,0
1,4,25,50,25,write,15397,3849,"fio","write-sdb-4k-seq",0,649
1,4,25,50,25,read,26194,13097,"fio","read-sdb-4k-seq",1099,0
1,4,25,50,25,randread,299,74,"fio","randread-sdb-4k-seq",73,0
1,4,20,20,40,write,15397,3079,"fio","write-sdb-4k-seq",0,1562
1,4,20,20,40,read,26194,5238,"fio","read-sdb-4k-seq",1704,0
1,4,20,20,40,randread,299,119,"fio","randread-sdb-4k-seq",118,0
1,4,60,20,20,write,15397,9238,"fio","write-sdb-4k-seq",0,8237
1,4,60,20,20,read,26194,5238,"fio","read-sdb-4k-seq",5089,0
1,4,60,20,20,randread,299,59,"fio","randread-sdb-4k-seq",58,0
